#query	EC	reference GO
comp10285_c0_seq1_FPKM_all:10.662_FPKM_rel:10.662_len:2425_path:[0].1	EC:3.1.3	GO:0016791
comp10128_c0_seq1_FPKM_all:15.79_FPKM_rel:13.757_len:504_path:[1312,1462,1472].1	EC:4.1.1.21	GO:0004638
comp11075_c0_seq2_FPKM_all:14.708_FPKM_rel:7.54_len:1377_path:[83,188,191,1484,1129,1209].1	EC:1.1.1	GO:0016616
comp11514_c0_seq1_FPKM_all:11.179_FPKM_rel:3.491_len:773_path:[0,189,244,1619,1903].2	EC:3.1.2.15	GO:0004221
comp7036_c0_seq2_FPKM_all:23.263_FPKM_rel:14.381_len:323_path:[914,942,1027].1	EC:3.2.1	GO:0004553
comp7403_c0_seq1_FPKM_all:24.88_FPKM_rel:24.88_len:1079_path:[0].1	EC:3.2.1	GO:0004553
comp6414_c0_seq1_FPKM_all:35.677_FPKM_rel:35.677_len:875_path:[0,524,577,584].1	EC:1.6.5.3	GO:0008137
comp4865_c0_seq1_FPKM_all:43.557_FPKM_rel:43.557_len:3269_path:[0].1	EC:3	GO:0016787
comp4684_c0_seq3_FPKM_all:15.473_FPKM_rel:15.473_len:362_path:[0,284,297,3459,335].1	EC:2.7.1.40	GO:0004743
comp5862_c0_seq1_FPKM_all:45.167_FPKM_rel:45.167_len:428_path:[1666,772,820].1	EC:3.4.16	GO:0004185
comp4102_c0_seq1_FPKM_all:62.202_FPKM_rel:62.202_len:1018_path:[0].1	EC:3.2.1	GO:0004553
comp15973_c0_seq1_FPKM_all:2.775_FPKM_rel:2.775_len:640_path:[1092,1165,1203].1	EC:2.7.7	GO:0016779
comp15162_c0_seq2_FPKM_all:4.04_FPKM_rel:3.397_len:372_path:[2790,1086,3104,3108].1	EC:3.4.11	GO:0004177
comp21208_c0_seq1_FPKM_all:4.557_FPKM_rel:4.557_len:742_path:[0].1	EC:6.3.2.19	GO:0004842
comp20892_c0_seq2_FPKM_all:4.296_FPKM_rel:2.965_len:1129_path:[0,700,1001].1	EC:5.3.1.6	GO:0004751
comp13315_c0_seq2_FPKM_all:8.958_FPKM_rel:4.715_len:652_path:[1131,591].1	EC:1.13.11.32	GO:0018580
comp13240_c0_seq2_FPKM_all:6.68_FPKM_rel:3.44_len:2214_path:[0,2215,1839].1	EC:6.3.2.4	GO:0008716
comp30869_c0_seq1_FPKM_all:2.316_FPKM_rel:2.316_len:413_path:[0].1	EC:2.1.1	GO:0008168
comp3296_c0_seq9_FPKM_all:31.698_FPKM_rel:7.543_len:1766_path:[0,594,620,1170,1193,1195,1237].1	EC:3.4.16	GO:0004185
comp3699_c0_seq1_FPKM_all:72.839_FPKM_rel:38.786_len:671_path:[0,2099,129,601,2285].2	EC:1	GO:0016491
comp3978_c0_seq1_FPKM_all:55.013_FPKM_rel:55.013_len:1924_path:[0].1	EC:1.1.1	GO:0016616
comp2326_c0_seq1_FPKM_all:46.508_FPKM_rel:46.508_len:3561_path:[0,3490].1	EC:2.1.2	GO:0016742
comp27735_c0_seq1_FPKM_all:2.544_FPKM_rel:2.544_len:698_path:[0,153].2	EC:3.4.24	GO:0004222
comp17804_c0_seq2_FPKM_all:4.35_FPKM_rel:2.499_len:369_path:[0,615].1	EC:1	GO:0016491
comp22719_c0_seq1_FPKM_all:3.41_FPKM_rel:3.41_len:631_path:[0].1	EC:4.1.1.31	GO:0008964
comp23657_c0_seq1_FPKM_all:3.15_FPKM_rel:3.15_len:1171_path:[0].1	EC:3.2.1.15	GO:0004650
comp573_c0_seq2_FPKM_all:373.43_FPKM_rel:107.452_len:753_path:[0,218,219,2021].1	EC:2.3.1	GO:0016747
comp1695_c0_seq2_FPKM_all:114.382_FPKM_rel:114.382_len:2493_path:[0,3473,2442,2468].1	EC:3.4.23	GO:0004190
comp786_c0_seq1_FPKM_all:296.13_FPKM_rel:150.565_len:1359_path:[0,1297,781].1	EC:3.1.1.11	GO:0030599
comp9681_c0_seq1_FPKM_all:17.306_FPKM_rel:10.906_len:523_path:[0,389,427,457].2	EC:3.4.24	GO:0004222
comp8101_c0_seq1_FPKM_all:14.091_FPKM_rel:14.091_len:2499_path:[0].1	EC:2.1.1.32	GO:0004809
comp9853_c0_seq2_FPKM_all:13.683_FPKM_rel:7.743_len:1610_path:[1193,236].1	EC:1	GO:0016491
comp9340_c0_seq1_FPKM_all:6.974_FPKM_rel:3.645_len:431_path:[0,1900].2	EC:2.6	GO:0016769
comp9153_c0_seq1_FPKM_all:11.429_FPKM_rel:4.893_len:3099_path:[0,3076,2833,3108,2848].2	EC:1	GO:0016491
comp8458_c0_seq1_FPKM_all:16.487_FPKM_rel:16.487_len:1359_path:[0,95,106].1	EC:2	GO:0016740
comp33159_c0_seq2_FPKM_all:2.381_FPKM_rel:1.637_len:459_path:[0,302].1	EC:6.1.1.20	GO:0004826
comp25375_c0_seq1_FPKM_all:2.99_FPKM_rel:2.99_len:377_path:[0].1	EC:3	GO:0016787
comp24533_c0_seq1_FPKM_all:2.718_FPKM_rel:2.718_len:465_path:[0].1	EC:2.3.1.30	GO:0009001
comp24710_c0_seq1_FPKM_all:3.199_FPKM_rel:3.199_len:395_path:[0].1	EC:5.4.99.12	GO:0009982
comp35586_c0_seq1_FPKM_all:2.013_FPKM_rel:2.013_len:475_path:[0].1	EC:4.1.1.31	GO:0008964
comp11810_c0_seq1_FPKM_all:7.269_FPKM_rel:5.605_len:780_path:[393,1664,609,968].1	EC:2.3.1	GO:0016747
comp10254_c0_seq4_FPKM_all:12.198_FPKM_rel:6.814_len:406_path:[347,875,438,1333,701].1	EC:2.7.7.6	GO:0003899
comp11714_c0_seq1_FPKM_all:10.97_FPKM_rel:10.97_len:1538_path:[0,139].1	EC:2.4	GO:0016757
comp6425_c0_seq1_FPKM_all:8.079_FPKM_rel:5.679_len:427_path:[0,3797,234,3727].1	EC:1.5.1.20	GO:0004489
comp7696_c0_seq1_FPKM_all:23.165_FPKM_rel:20.482_len:662_path:[453,609,1497,634,951,1011].1	EC:1	GO:0016491
comp7866_c0_seq1_FPKM_all:22.324_FPKM_rel:22.324_len:1787_path:[0].1	EC:3	GO:0016787
comp5072_c0_seq1_FPKM_all:36.85_FPKM_rel:36.85_len:2559_path:[0].1	EC:3.4.24	GO:0004222
comp5341_c0_seq1_FPKM_all:47.731_FPKM_rel:19.145_len:1693_path:[0,957,1684].2	EC:1	GO:0016491
comp15680_c0_seq1_FPKM_all:5.546_FPKM_rel:5.546_len:1361_path:[0].1	EC:1	GO:0016491
comp14590_c0_seq3_FPKM_all:5.73_FPKM_rel:2.186_len:453_path:[1736,328,464].1	EC:2.4.1	GO:0016758
comp15989_c0_seq1_FPKM_all:4.998_FPKM_rel:4.998_len:2419_path:[0,207,226,2443,1999].1	EC:2.7.1	GO:0016773
comp18570_c0_seq1_FPKM_all:5.087_FPKM_rel:5.087_len:893_path:[0,744,749].1	EC:4.3.2.2	GO:0004018
comp31179_c0_seq1_FPKM_all:1.972_FPKM_rel:1.972_len:381_path:[56,128,149].1	EC:3.1	GO:0016788
comp31422_c0_seq1_FPKM_all:2.651_FPKM_rel:2.651_len:438_path:[0,74].1	EC:3.2.1.113	GO:0004571
comp3970_c0_seq1_FPKM_all:52.711_FPKM_rel:26.644_len:3497_path:[0,3438,2361].1	EC:1.1	GO:0016614
comp3296_c0_seq10_FPKM_all:37.824_FPKM_rel:3.67_len:456_path:[3619,3704,1195,1814,2421].1	EC:3.4.16	GO:0004185
comp3195_c0_seq2_FPKM_all:38.793_FPKM_rel:19.757_len:1561_path:[910,1042,1045,1537,1565].1	EC:1.1.1	GO:0016616
comp2190_c0_seq1_FPKM_all:100.529_FPKM_rel:100.529_len:2685_path:[0].2	EC:3.4.11	GO:0004177
comp2496_c0_seq1_FPKM_all:58.355_FPKM_rel:37.792_len:676_path:[654,841,885,976,2090,2091,1276,1628].1	EC:1	GO:0016491
comp3122_c0_seq2_FPKM_all:79.957_FPKM_rel:55.356_len:1859_path:[0,2920,2835,1655].1	EC:3.1	GO:0016788
comp2275_c0_seq1_FPKM_all:123.043_FPKM_rel:123.043_len:1487_path:[0].1	EC:1	GO:0016491
comp3716_c0_seq2_FPKM_all:27.551_FPKM_rel:12.736_len:2974_path:[0,4034,2642,2714].2	EC:1	GO:0016491
comp16715_c0_seq1_FPKM_all:5.074_FPKM_rel:2.729_len:801_path:[0,443,670].1	EC:2.7	GO:0016772
comp22449_c0_seq1_FPKM_all:2.555_FPKM_rel:2.555_len:548_path:[0].1	EC:2.3.1.43	GO:0004607
comp249_c0_seq1_FPKM_all:280.101_FPKM_rel:280.101_len:3671_path:[0].1	EC:4.1.2.13	GO:0004332
comp1591_c0_seq6_FPKM_all:131.35_FPKM_rel:17.121_len:5434_path:[0,3721,4790,5018].2	EC:1	GO:0016491
comp573_c0_seq3_FPKM_all:327.573_FPKM_rel:84.547_len:753_path:[0,218,219,663].1	EC:2.3.1	GO:0016747
comp716_c0_seq1_FPKM_all:189.47_FPKM_rel:189.47_len:2601_path:[0].2	EC:1	GO:0016491
comp913_c0_seq1_FPKM_all:97.745_FPKM_rel:97.745_len:543_path:[586].1	EC:3.2.1	GO:0004553
comp1909_c0_seq1_FPKM_all:79.69_FPKM_rel:79.69_len:6155_path:[0].1	EC:6.3.2	GO:0016881
comp931_c0_seq1_FPKM_all:121.792_FPKM_rel:121.792_len:4907_path:[0,177,198,5164,1299,5003,3191].2	EC:1	GO:0016491
comp8966_c0_seq1_FPKM_all:10.553_FPKM_rel:4.887_len:657_path:[2228,993,1414,1423].1	EC:3	GO:0016787
comp8256_c0_seq1_FPKM_all:17.639_FPKM_rel:17.639_len:3100_path:[1725,91].1	EC:3	GO:0016787
comp9669_c0_seq6_FPKM_all:7.895_FPKM_rel:4.569_len:1181_path:[0,1006].1	EC:2.7.1.11	GO:0003872
comp9976_c0_seq1_FPKM_all:14.331_FPKM_rel:9.554_len:1816_path:[0,1818].1	EC:1	GO:0016491
comp32143_c0_seq1_FPKM_all:2.118_FPKM_rel:2.118_len:516_path:[0].1	EC:3.1.1.3	GO:0004806
comp36788_c0_seq1_FPKM_all:1.689_FPKM_rel:1.689_len:364_path:[0].1	EC:3.4.24	GO:0004222
comp10128_c0_seq3_FPKM_all:15.755_FPKM_rel:15.755_len:310_path:[0,220,244].1	EC:1.1.1	GO:0016616
comp11024_c0_seq1_FPKM_all:6.08_FPKM_rel:6.08_len:1691_path:[1300,1362,1389,1392,3188,2017,2691,2713,2868].1	EC:3	GO:0016787
comp11514_c0_seq2_FPKM_all:11.385_FPKM_rel:3.652_len:795_path:[0,1754,244,1619,1903].2	EC:3.1.2.15	GO:0004221
comp6720_c0_seq1_FPKM_all:30.047_FPKM_rel:30.047_len:1214_path:[0,282].1	EC:1	GO:0016491
comp7036_c0_seq4_FPKM_all:14.979_FPKM_rel:11.65_len:472_path:[3137,305,360,488].1	EC:3.2.1	GO:0004553
comp7462_c0_seq2_FPKM_all:17.578_FPKM_rel:6.786_len:614_path:[133,328,360,369,394].1	EC:4.4	GO:0016846
comp6425_c0_seq2_FPKM_all:23.771_FPKM_rel:23.771_len:671_path:[1019,3413,1161,3257,1616].1	EC:1.5.1.20	GO:0004489
comp5351_c0_seq1_FPKM_all:45.225_FPKM_rel:45.225_len:1740_path:[0].2	EC:2.3.1	GO:0016747
comp15911_c0_seq1_FPKM_all:5.206_FPKM_rel:5.206_len:1148_path:[0].1	EC:1	GO:0016491
comp14164_c0_seq1_FPKM_all:6.749_FPKM_rel:6.749_len:1412_path:[0].1	EC:3.2.1	GO:0004553
comp15688_c0_seq1_FPKM_all:5.617_FPKM_rel:5.617_len:2195_path:[0].1	EC:2.3.1	GO:0016747
comp15973_c0_seq2_FPKM_all:3.295_FPKM_rel:3.295_len:311_path:[634,1967,757].1	EC:2.7.7	GO:0016779
comp15162_c0_seq3_FPKM_all:5.304_FPKM_rel:5.304_len:792_path:[2579,29,2518,455,618].2	EC:3.4.11	GO:0004177
comp21344_c0_seq1_FPKM_all:2.576_FPKM_rel:2.576_len:915_path:[0,939,436].1	EC:3.2.1.17	GO:0003796
comp20072_c0_seq1_FPKM_all:3.229_FPKM_rel:2.153_len:476_path:[0,346].1	EC:2.1.1	GO:0008168
comp12701_c0_seq1_FPKM_all:8.58_FPKM_rel:8.58_len:1855_path:[0,502].2	EC:3.4.11	GO:0004177
comp2011_c0_seq1_FPKM_all:96.523_FPKM_rel:96.523_len:1955_path:[0,2075,1034].1	EC:3.5	GO:0016810
comp3561_c0_seq1_FPKM_all:27.874_FPKM_rel:19.324_len:707_path:[1141,3128,1296].1	EC:2.6	GO:0016769
comp3296_c0_seq11_FPKM_all:27.846_FPKM_rel:6.801_len:693_path:[2580,1170,1193,1195,1237].1	EC:3.4.16	GO:0004185
comp3699_c0_seq2_FPKM_all:74.408_FPKM_rel:40.406_len:672_path:[0,123,129,601,2285].2	EC:1	GO:0016491
comp2496_c0_seq2_FPKM_all:64.19_FPKM_rel:36.465_len:340_path:[501,576,614,2351].1	EC:1	GO:0016491
comp3122_c0_seq3_FPKM_all:76.998_FPKM_rel:38.599_len:1191_path:[0,3003].1	EC:3.1	GO:0016788
comp2442_c0_seq2_FPKM_all:84.621_FPKM_rel:42.559_len:1853_path:[0,1519,1572].2	EC:5.3.1.8	GO:0004476
comp2366_c0_seq1_FPKM_all:73.299_FPKM_rel:73.299_len:1232_path:[0,1292,451,1256,757,1210].1	EC:1	GO:0016491
comp3716_c0_seq3_FPKM_all:55.391_FPKM_rel:13.972_len:1166_path:[2714,3913,2938,3172,3326].1	EC:1	GO:0016491
comp27829_c0_seq1_FPKM_all:2.926_FPKM_rel:2.926_len:747_path:[0].1	EC:3.2.1	GO:0004553
comp29908_c0_seq1_FPKM_all:2.98_FPKM_rel:2.98_len:768_path:[0,795,241,768,649].1	EC:2.4.1.12	GO:0016760
comp23089_c0_seq1_FPKM_all:3.382_FPKM_rel:3.382_len:515_path:[0].1	EC:1	GO:0016491
comp22140_c0_seq4_FPKM_all:3.268_FPKM_rel:1.674_len:857_path:[594,716,729,1349].1	EC:2.7.1.40	GO:0004743
comp573_c0_seq4_FPKM_all:261.276_FPKM_rel:215.306_len:714_path:[1054,1271,1285].1	EC:2.3.1	GO:0016747
comp1447_c0_seq1_FPKM_all:91.396_FPKM_rel:46.202_len:5120_path:[0,4327].3	EC:3	GO:0016787
comp1806_c0_seq1_FPKM_all:173.043_FPKM_rel:173.043_len:1143_path:[0].1	EC:1	GO:0016491
comp773_c0_seq1_FPKM_all:281.329_FPKM_rel:281.329_len:1232_path:[24,1280,691].1	EC:3.5	GO:0016810
comp1827_c0_seq1_FPKM_all:95.679_FPKM_rel:95.679_len:3373_path:[0].1	EC:1.17.4.1	GO:0004748
comp786_c0_seq2_FPKM_all:321.669_FPKM_rel:167.361_len:1282_path:[0,781].1	EC:3.1.1.11	GO:0030599
comp1384_c0_seq1_FPKM_all:159.118_FPKM_rel:159.118_len:1609_path:[0].1	EC:1	GO:0016491
comp9681_c0_seq2_FPKM_all:3.666_FPKM_rel:3.57_len:354_path:[2041,389,2011].2	EC:3.4.24	GO:0004222
comp8966_c0_seq2_FPKM_all:16.786_FPKM_rel:14.431_len:1581_path:[0,118,487,2346,514,993,1414,1423].1	EC:3	GO:0016787
comp9480_c0_seq1_FPKM_all:17.723_FPKM_rel:17.723_len:1507_path:[0].1	EC:1	GO:0016491
comp9142_c0_seq1_FPKM_all:16.169_FPKM_rel:16.169_len:1599_path:[0].1	EC:3.1.1.11	GO:0030599
comp9340_c0_seq2_FPKM_all:14.892_FPKM_rel:13.946_len:1516_path:[0,1971,1761,954,1662,1331].2	EC:2.6	GO:0016769
comp8126_c0_seq1_FPKM_all:21.374_FPKM_rel:16.945_len:1419_path:[0,877].2	EC:1	GO:0016491
comp24863_c0_seq1_FPKM_all:2.641_FPKM_rel:2.641_len:375_path:[0,95].1	EC:4	GO:0016829
comp11810_c0_seq3_FPKM_all:12.157_FPKM_rel:10.941_len:590_path:[0,1706,393].1	EC:2.3.1	GO:0016747
comp7911_c0_seq1_FPKM_all:14.55_FPKM_rel:7.896_len:2007_path:[0,523,911,935].3	EC:2.7.1.40	GO:0004743
comp6425_c0_seq3_FPKM_all:14.788_FPKM_rel:13.209_len:649_path:[3727,3725,464,465,847,851].1	EC:1.5.1.20	GO:0004489
comp7696_c0_seq3_FPKM_all:19.461_FPKM_rel:17.666_len:609_path:[0,1616,400,453].1	EC:1	GO:0016491
comp14325_c0_seq1_FPKM_all:7.45_FPKM_rel:7.45_len:353_path:[0].1	EC:2.7.4.6	GO:0004550
comp14065_c0_seq1_FPKM_all:7.397_FPKM_rel:7.397_len:651_path:[0].2	EC:2.4.1	GO:0016758
comp20394_c0_seq1_FPKM_all:4.364_FPKM_rel:2.751_len:360_path:[288,840,441].1	EC:3.1	GO:0016788
comp20072_c0_seq2_FPKM_all:3.229_FPKM_rel:2.153_len:476_path:[0,1054].1	EC:2.1.1	GO:0008168
comp20338_c0_seq1_FPKM_all:3.77_FPKM_rel:3.77_len:1060_path:[0].1	EC:3.4.21	GO:0004252
comp21478_c0_seq1_FPKM_all:4.118_FPKM_rel:4.118_len:423_path:[0].1	EC:1	GO:0016491
comp3970_c0_seq2_FPKM_all:54.798_FPKM_rel:28.283_len:3438_path:[0,2361].1	EC:1.1	GO:0016614
comp2109_c0_seq1_FPKM_all:110.871_FPKM_rel:110.871_len:1767_path:[0].2	EC:1	GO:0016491
comp2093_c0_seq1_FPKM_all:146.108_FPKM_rel:146.108_len:1569_path:[0].2	EC:3.2.1	GO:0004553
comp3617_c0_seq1_FPKM_all:59.417_FPKM_rel:16.174_len:2251_path:[0,216,6320,519,6182,1317,2126,2133].1	EC:5.99.1.3	GO:0003918
comp3561_c0_seq2_FPKM_all:65.858_FPKM_rel:60.923_len:1059_path:[2676,341,380,529,1130,1141].1	EC:2.6	GO:0016769
comp3296_c0_seq12_FPKM_all:18.99_FPKM_rel:7.025_len:1196_path:[0,594,2844,3221].1	EC:3.4.16	GO:0004185
comp2101_c0_seq1_FPKM_all:132.318_FPKM_rel:132.318_len:1732_path:[0].1	EC:1	GO:0016491
comp3195_c0_seq4_FPKM_all:38.883_FPKM_rel:19.836_len:1560_path:[910,2690,1045,1537,1565].1	EC:1.1.1	GO:0016616
comp2496_c0_seq3_FPKM_all:71.825_FPKM_rel:44.602_len:340_path:[501,576,614,654].1	EC:1	GO:0016491
comp3468_c0_seq1_FPKM_all:66.758_FPKM_rel:66.758_len:2026_path:[0].1	EC:3.2.1	GO:0004553
comp3716_c0_seq4_FPKM_all:63.329_FPKM_rel:16.008_len:1022_path:[2714,2921,2938,3326].1	EC:1	GO:0016491
comp27963_c0_seq1_FPKM_all:2.896_FPKM_rel:2.339_len:920_path:[0,521].1	EC:2.1.1	GO:0008168
comp26417_c0_seq1_FPKM_all:2.548_FPKM_rel:2.548_len:496_path:[0].1	EC:2.7.11	GO:0004674
comp16405_c0_seq1_FPKM_all:5.252_FPKM_rel:5.252_len:956_path:[0,293,1004,342].2	EC:1.1.1	GO:0016616
comp16316_c0_seq1_FPKM_all:6.096_FPKM_rel:6.096_len:1933_path:[0].1	EC:2	GO:0016740
comp16410_c0_seq1_FPKM_all:5.607_FPKM_rel:4.998_len:1401_path:[1282,15,294,988,998].1	EC:1	GO:0016491
comp22069_c0_seq1_FPKM_all:4.158_FPKM_rel:4.158_len:731_path:[0].1	EC:5	GO:0016853
comp573_c0_seq5_FPKM_all:350.082_FPKM_rel:95.696_len:752_path:[0,219,663].1	EC:2.3.1	GO:0016747
comp1132_c0_seq1_FPKM_all:154.235_FPKM_rel:52.297_len:2020_path:[0,2045,336,337].2	EC:3.2.1	GO:0004553
comp1766_c0_seq1_FPKM_all:165.849_FPKM_rel:165.849_len:791_path:[0].1	EC:2.7.7.6	GO:0003899
comp1310_c0_seq1_FPKM_all:97.384_FPKM_rel:48.928_len:3833_path:[0,752,801].1	EC:2.7.1.107	GO:0004143
comp723_c0_seq1_FPKM_all:375.801_FPKM_rel:375.801_len:662_path:[2061,5378,5394,2937,2238].1	EC:2.1.1.14	GO:0003871
comp1355_c0_seq1_FPKM_all:177.987_FPKM_rel:177.987_len:942_path:[0].1	EC:3.4.25	GO:0004298
comp9153_c0_seq2_FPKM_all:11.381_FPKM_rel:4.829_len:3091_path:[0,3076,2833,2848].2	EC:1	GO:0016491
comp9285_c0_seq1_FPKM_all:15.341_FPKM_rel:10.75_len:305_path:[441,2318,653].1	EC:1	GO:0016491
comp9976_c0_seq2_FPKM_all:12.027_FPKM_rel:6.06_len:1454_path:[0,1889].1	EC:1	GO:0016491
comp25845_c0_seq1_FPKM_all:2.94_FPKM_rel:2.94_len:302_path:[0].1	EC:1	GO:0016491
comp25017_c0_seq1_FPKM_all:3.223_FPKM_rel:1.696_len:604_path:[0,573].1	EC:3.2.1	GO:0004553
comp10443_c0_seq1_FPKM_all:12.317_FPKM_rel:12.317_len:1758_path:[0].2	EC:1	GO:0016491
comp7036_c0_seq6_FPKM_all:6.482_FPKM_rel:3.74_len:411_path:[2537,1839,1871].1	EC:3.2.1	GO:0004553
comp7232_c0_seq1_FPKM_all:28.01_FPKM_rel:28.01_len:2507_path:[75,237,280,2271,2281,2463].1	EC:3	GO:0016787
comp7462_c0_seq3_FPKM_all:19.259_FPKM_rel:10.382_len:681_path:[0,845,133,394].1	EC:4.4	GO:0016846
comp6090_c0_seq2_FPKM_all:39.049_FPKM_rel:39.049_len:314_path:[584,2346,757].1	EC:6.3.5	GO:0016884
comp4705_c0_seq1_FPKM_all:41.079_FPKM_rel:11.514_len:878_path:[0,190,256,884,758].1	EC:4.4	GO:0016846
comp5406_c0_seq1_FPKM_all:33.349_FPKM_rel:33.349_len:1951_path:[0].3	EC:3.1.1.3	GO:0004806
comp5604_c0_seq1_FPKM_all:35.312_FPKM_rel:35.312_len:1681_path:[0].1	EC:3	GO:0016787
comp4759_c0_seq1_FPKM_all:4.622_FPKM_rel:4.622_len:303_path:[455,521,2141,917].1	EC:2.7.4.6	GO:0004550
comp14590_c0_seq4_FPKM_all:5.381_FPKM_rel:2.142_len:622_path:[0,1729,154,328,464].3	EC:2.4.1	GO:0016758
comp18347_c0_seq1_FPKM_all:5.151_FPKM_rel:2.694_len:862_path:[0,1121].1	EC:2.7.1.24	GO:0004140
comp20818_c0_seq1_FPKM_all:4.035_FPKM_rel:4.035_len:364_path:[0,364,176].1	EC:3.6.3	GO:0016820
comp20072_c0_seq3_FPKM_all:3.492_FPKM_rel:3.492_len:313_path:[884,550,607,653].1	EC:2.1.1	GO:0008168
comp13843_c0_seq1_FPKM_all:5.945_FPKM_rel:1.642_len:3556_path:[0,3522,433,785,2487].1	EC:3.2.1	GO:0004553
comp12098_c0_seq1_FPKM_all:5.769_FPKM_rel:3.018_len:894_path:[2127,971,1469].1	EC:1.1.1	GO:0016616
comp12756_c0_seq2_FPKM_all:7.909_FPKM_rel:7.909_len:488_path:[0,849,446].1	EC:1.6	GO:0016651
comp3617_c0_seq2_FPKM_all:56.082_FPKM_rel:14.477_len:2246_path:[0,215,216,519,6182,1317,2126,2133].1	EC:5.99.1.3	GO:0003918
comp3561_c0_seq3_FPKM_all:67.556_FPKM_rel:31.788_len:635_path:[1141,3128,2418,2283,2124].1	EC:2.6	GO:0016769
comp3296_c0_seq13_FPKM_all:58.459_FPKM_rel:9.002_len:645_path:[3221,1193,1195,1814,2052].1	EC:3.4.16	GO:0004185
comp3105_c0_seq1_FPKM_all:89.185_FPKM_rel:89.185_len:1991_path:[0].1	EC:2.3.1	GO:0016747
comp3699_c0_seq4_FPKM_all:41.249_FPKM_rel:41.249_len:414_path:[727,752,1802,803,1702,1112].1	EC:1	GO:0016491
comp3267_c0_seq1_FPKM_all:64.974_FPKM_rel:32.737_len:3493_path:[0,3380,421].2	EC:3.2.1	GO:0004553
comp3716_c0_seq5_FPKM_all:51.87_FPKM_rel:12.314_len:1176_path:[2714,2921,2938,3172,3326].1	EC:1	GO:0016491
comp26439_c0_seq1_FPKM_all:2.699_FPKM_rel:2.699_len:367_path:[0].1	EC:3	GO:0016787
comp16715_c0_seq3_FPKM_all:4.43_FPKM_rel:1.993_len:771_path:[0,443,2253].1	EC:2.7	GO:0016772
comp16935_c0_seq1_FPKM_all:6.091_FPKM_rel:6.091_len:628_path:[0,208,224].1	EC:1.1.1	GO:0016616
comp23144_c0_seq1_FPKM_all:3.721_FPKM_rel:3.721_len:826_path:[0].1	EC:3	GO:0016787
comp23542_c0_seq1_FPKM_all:4.808_FPKM_rel:4.808_len:341_path:[0].1	EC:3.2.1	GO:0004553
comp433_c0_seq1_FPKM_all:369.791_FPKM_rel:369.791_len:1226_path:[0].1	EC:1.9.3.1	GO:0004129
comp1591_c0_seq7_FPKM_all:124.966_FPKM_rel:15.873_len:5558_path:[0,5752,3721,4790,5434,5018].2	EC:1	GO:0016491
comp573_c0_seq6_FPKM_all:395.999_FPKM_rel:118.632_len:752_path:[0,219,2021].1	EC:2.3.1	GO:0016747
comp215_c0_seq1_FPKM_all:534.62_FPKM_rel:534.62_len:3874_path:[0].2	EC:3.6.3	GO:0016820
comp8467_c0_seq2_FPKM_all:17.674_FPKM_rel:17.674_len:2145_path:[3225,978,1022,1044,2277,2327].1	EC:3.2.1	GO:0004553
comp9810_c0_seq1_FPKM_all:17.831_FPKM_rel:17.245_len:816_path:[830,1766,962,2408].1	EC:3.5	GO:0016810
comp8854_c0_seq10_FPKM_all:5.628_FPKM_rel:3.007_len:443_path:[3787,1797,1844,1857,2112].1	EC:2.7.7.19	GO:0004652
comp37240_c0_seq1_FPKM_all:1.68_FPKM_rel:1.68_len:366_path:[0].1	EC:1.14.19.2	GO:0045300
comp36205_c0_seq1_FPKM_all:1.599_FPKM_rel:1.599_len:470_path:[0].1	EC:1.1	GO:0016614
comp36160_c0_seq1_FPKM_all:2.255_FPKM_rel:2.255_len:318_path:[0].1	EC:1	GO:0016491
comp25017_c0_seq2_FPKM_all:3.205_FPKM_rel:2.211_len:927_path:[0,951,604,803].1	EC:3.2.1	GO:0004553
comp34441_c0_seq1_FPKM_all:1.663_FPKM_rel:1.663_len:308_path:[0].1	EC:1.9.3.1	GO:0004129
comp11508_c0_seq1_FPKM_all:13.82_FPKM_rel:7.161_len:1636_path:[0,282].1	EC:3	GO:0016787
comp10191_c0_seq2_FPKM_all:18.825_FPKM_rel:6.358_len:967_path:[0,1733].1	EC:3.1.26.3	GO:0004525
comp11514_c0_seq4_FPKM_all:7.801_FPKM_rel:7.801_len:648_path:[1903,1579,790,900,1057].1	EC:3.1.2.15	GO:0004221
comp11302_c0_seq1_FPKM_all:6.432_FPKM_rel:5.545_len:616_path:[1288,1403,1958].1	EC:3.4.21	GO:0004252
comp10373_c0_seq2_FPKM_all:13.346_FPKM_rel:6.75_len:1103_path:[0,70,87,1035,1039].1	EC:3.3.2.10	GO:0004301
comp7036_c0_seq7_FPKM_all:6.771_FPKM_rel:5.078_len:343_path:[3391,743,2537].1	EC:3.2.1	GO:0004553
comp6090_c0_seq3_FPKM_all:35.714_FPKM_rel:32.439_len:438_path:[51,2586,289,2538,340].1	EC:6.3.5	GO:0016884
comp7996_c0_seq2_FPKM_all:14.597_FPKM_rel:14.597_len:730_path:[1603,1707,1769].1	EC:2.1.1.67	GO:0008119
comp7503_c0_seq1_FPKM_all:28.024_FPKM_rel:19.589_len:1883_path:[0,1861].1	EC:6.3.5	GO:0016884
comp4759_c0_seq2_FPKM_all:9.315_FPKM_rel:9.315_len:341_path:[1471,1956].1	EC:2.7.4.6	GO:0004550
comp18347_c0_seq2_FPKM_all:4.875_FPKM_rel:2.986_len:1121_path:[0,829].1	EC:2.7.1.24	GO:0004140
